"","county","trade_name","account","license_type","expiration_date","lat","lon","address_full","publish_date","state","expired_y_n"
"573",NA,"7-ELEVEN 23491C","NJ_22_1347",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"574",NA,"7-ELEVEN 27442C","NJ_22_1348",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"575",NA,"7-ELEVEN 11451A","NJ_22_1349",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"576",NA,"7-ELEVEN 15168E","NJ_22_1350",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"577",NA,"7-ELEVEN 24724C","NJ_22_1351",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"578",NA,"7-ELEVEN 32660A","NJ_22_1352",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"579",NA,"7-ELEVEN 32985A","NJ_22_1353",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"580",NA,"7-ELEVEN 11036G","NJ_22_1354",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"581",NA,"7-ELEVEN 33518A-2412","NJ_22_1355",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"582",NA,"7-ELEVEN 23967D","NJ_22_1356",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"583",NA,"7-ELEVEN 11023C","NJ_22_1357",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"584",NA,"7-ELEVEN STORE 2412-11441A","NJ_22_1358",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"585",NA,"7-ELEVEN 11438B","NJ_22_1359",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"586",NA,"7-ELEVEN STORE 2411-26992E","NJ_22_1361",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"587",NA,"7-ELEVEN 11043F","NJ_22_1362",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"588",NA,"7-ELEVEN 21139C","NJ_22_1363",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"589",NA,"7-ELEVEN 18390G","NJ_22_1364",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"590",NA,"7-ELEVEN 23436F","NJ_22_1365",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"591",NA,"7-ELEVEN STORE 11037G","NJ_22_1366",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"592",NA,"7-ELEVEN 23887D","NJ_22_1367",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"593",NA,"7-ELEVEN STORE 27887C","NJ_22_1368",NA,2024-03-31,32.7766642,-96.7969879,"PO BOX 219088, DALLAS, TX, 75521",2023-04-01,"NJ","ACTIVE"
"594",NA,"7-ELEVEN STORE 2411-19990C","NJ_22_1369",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"595",NA,"7-ELEVEN 11047C-2412","NJ_22_1370",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"596",NA,"7-ELEVEN 34173A","NJ_22_1371",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"597",NA,"7-ELEVEN 39227A","NJ_22_1373",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"598",NA,"7-ELEVEN 29430E-2412","NJ_22_1374",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"599",NA,"7-ELEVEN 10932E","NJ_22_1375",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"600",NA,"7-ELEVEN STORE 2411-19870D","NJ_22_1376",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"601",NA,"7-ELEVEN STORE 2412-11463E","NJ_22_1377",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"602",NA,"7-ELEVEN STORE 2412-34338-A","NJ_22_1378",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"603",NA,"7-ELEVEN #39467A","NJ_22_1379",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"604",NA,"7-ELEVEN 34157A","NJ_22_1380",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"605",NA,"7-ELEVEN 2412-39406A","NJ_22_1381",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"606",NA,"7-ELEVEN STORE 2413-34247A","NJ_22_1382",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"607",NA,"7-ELEVEN #26099B","NJ_22_1383",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"608",NA,"7-ELEVEN 2413-34375A","NJ_22_1384",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"609",NA,"7-ELEVEN #39464A","NJ_22_1385",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"610",NA,"7-ELEVEN #2412-39252B","NJ_22_1386",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"611",NA,"7-ELEVEN 24422C","NJ_22_1387",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"612",NA,"7-ELEVEN 16497F","NJ_22_1388",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"613",NA,"7-ELEVEN STORE #2413-39710A","NJ_22_1389",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"614",NA,"7-ELEVEN STORE 2411-10957F","NJ_22_1390",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"615",NA,"7-ELEVEN #39713A","NJ_22_1391",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"616",NA,"7-ELEVEN #39712A","NJ_22_1392",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"617",NA,"7-ELEVEN STORE #35055","NJ_22_1393",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"618",NA,"7-ELEVEN STORE #39161B","NJ_22_1394",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"619",NA,"7-ELEVEN STORE# 2413-36048A","NJ_22_1395",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"620",NA,"7-ELEVEN STORE #2411-23786E","NJ_22_1396",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"621",NA,"7-ELEVEN STORE #26619E","NJ_22_1397",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"622",NA,"7-ELEVEN #2413-37072A","NJ_22_1398",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"623",NA,"7-ELEVEN 27497B","NJ_22_1399",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"624",NA,"7-ELEVEN 24608F","NJ_22_1400",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"625",NA,"7-ELEVEN 10993E","NJ_22_1401",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"626",NA,"7-ELEVEN 33336T","NJ_22_1402",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"627",NA,"#40071H","NJ_22_1403",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"628",NA,"#40083H","NJ_22_1404",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"629",NA,"#40087H","NJ_22_1405",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"630",NA,"#40112H","NJ_22_1406",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"631",NA,"#40124H","NJ_22_1407",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"632",NA,"#40289H","NJ_22_1408",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"633",NA,"#40396H","NJ_22_1409",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"634",NA,"#40481H","NJ_22_1410",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"635",NA,"7-ELEVEN, INC.","NJ_22_1411",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"636",NA,"7-ELEVEN, INC.","NJ_22_1412",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"637",NA,"7-ELEVEN, INC.","NJ_22_1413",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"638",NA,"7-ELEVEN 39162C","NJ_22_1414",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"639",NA,"7-ELEVEN STORE 2415-37189A","NJ_22_1415",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"640",NA,"7-ELEVEN STORE 2411-34685B","NJ_22_1416",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"641",NA,"7-ELEVEN STORE #34275","NJ_22_1417",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"642",NA,"7-ELEVEN 21390E","NJ_22_1418",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 2219088, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"643",NA,"7-ELEVEN STORE 2412-11434G","NJ_22_1419",NA,2024-03-31,32.7832518,-96.7982316,"PO BOX 711, DALLAS, TX, 75221",2023-04-01,"NJ","ACTIVE"
"644",NA,"WALGREENS #01531","NJ_22_1425",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEEFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"645",NA,"WALGREENS #07649","NJ_22_1427",NA,2024-03-31,42.1581398,-87.8684016,"300 WALMOT RD PO BOX 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"646",NA,"WALGREENS #12064","NJ_22_1428",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMONT RD MS 3301, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"647",NA,"WALGREENS #18071","NJ_22_1431",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"648",NA,"WALGREENS #18372","NJ_22_1432",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60012",2023-04-01,"NJ","ACTIVE"
"649",NA,"WALGREENS #19733","NJ_22_1433",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"650",NA,"WALGREENS #17851","NJ_22_1434",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"651",NA,"WALGREENS #17742","NJ_22_1435",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"652",NA,"WALGREENS #19278","NJ_22_1436",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"653",NA,"WALGREENS #19350","NJ_22_1437",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"654",NA,"WALGREENS #19020","NJ_22_1438",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"655",NA,"WALGREENS #19110","NJ_22_1439",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT RD MS 3215, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"656",NA,"WALGREENS #05248","NJ_22_1447",NA,2024-03-31,42.1581398,-87.8684016,"300 WILMOT ROAD, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"657",NA,"HAPPY HARRY'S WALGREENS #11027","NJ_22_1453",NA,2024-03-31,42.1581511,-87.8690152,"302 WILMOT RD MS 3353, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"658",NA,"WALGREENS-03292","NJ_22_1454",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"659",NA,"WALGREENS #1881","NJ_22_1455",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"660",NA,"WALGREENS-1879","NJ_22_1456",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"661",NA,"WALGREENS-09332","NJ_22_1457",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"662",NA,"WALGREENS-1875","NJ_22_1458",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"663",NA,"WALGREENS-2682","NJ_22_1459",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"664",NA,"WALGREENS-2593","NJ_22_1460",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"665",NA,"WALGREENS-2831","NJ_22_1461",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"666",NA,"WALGREENS-2706","NJ_22_1462",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"667",NA,"WALGREENS #03146","NJ_22_1463",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"668",NA,"WALGREENS #03431","NJ_22_1464",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"669",NA,"WALGREENS #02513","NJ_22_1465",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"670",NA,"WALGREENS #04059","NJ_22_1466",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"671",NA,"WALGREENS #04092","NJ_22_1467",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"672",NA,"WALGREENS #04287","NJ_22_1468",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"673",NA,"WALGREENS #04361","NJ_22_1469",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"674",NA,"WALGREENS #04876","NJ_22_1470",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"675",NA,"WALGREENS #04545","NJ_22_1471",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"676",NA,"WALGREENS #04162","NJ_22_1472",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"677",NA,"WALGREENS #05200","NJ_22_1473",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"678",NA,"WALGREENS #04885","NJ_22_1474",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"679",NA,"WALGREENS #04963","NJ_22_1475",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"680",NA,"WALGREENS #05986","NJ_22_1476",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"681",NA,"WALGREENS #05987","NJ_22_1477",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"682",NA,"WALGREENS #05984","NJ_22_1478",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"683",NA,"WALGREENS #05836","NJ_22_1479",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"684",NA,"WALGREENS #06174","NJ_22_1480",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"685",NA,"WALGREENS #05983","NJ_22_1481",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"686",NA,"WALGREENS #11425","NJ_22_1482",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"687",NA,"WALGREENS #15556","NJ_22_1483",NA,2024-03-31,42.1674607,-87.8844309,"P O BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"688",NA,"WALGREENS-2695","NJ_22_1484",NA,2024-03-31,42.1508156,-87.8397032,"P O BOX 901-MAIL STOP, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"689",NA,"WALGREENS #03549","NJ_22_1485",NA,2024-03-31,42.1508156,-87.8397032,"P O BOX 901-MAIL STOP, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"690",NA,"WALGREENS #19703","NJ_22_1486",NA,2024-03-31,42.1674607,-87.8844309,"P.O.BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"691",NA,"DUANE READE","NJ_22_1487",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"692",NA,"DUANE READE ETAL PAR","NJ_22_1488",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"693",NA,"DUANE READE","NJ_22_1489",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"694",NA,"WALGREENS #02849","NJ_22_1490",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"695",NA,"WALGREENS-2883","NJ_22_1491",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"696",NA,"WALGREENS #05332","NJ_22_1492",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"697",NA,"WALGREENS #04919","NJ_22_1493",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"698",NA,"WALGREENS #06321","NJ_22_1494",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"699",NA,"WALGREEN 5111","NJ_22_1495",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"700",NA,"WALGREEN 6957","NJ_22_1496",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"701",NA,"WALGREENS #06090","NJ_22_1497",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"702",NA,"WALGREENS #06862","NJ_22_1498",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"703",NA,"WALGREENS #05201","NJ_22_1499",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"704",NA,"WALGREENS #02141","NJ_22_1500",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"705",NA,"WALGREENS #06929","NJ_22_1501",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"706",NA,"WALGREENS #05620","NJ_22_1502",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"707",NA,"WALGREENS #06983","NJ_22_1503",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"708",NA,"WALGREENS #07347","NJ_22_1504",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"709",NA,"WALGREENS #07124","NJ_22_1505",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"710",NA,"WALGREENS 07825","NJ_22_1506",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"711",NA,"WALGREENS #06741","NJ_22_1507",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"712",NA,"WALGREENS #07121","NJ_22_1508",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"713",NA,"WALGREENS #07794","NJ_22_1509",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"714",NA,"WALGREENS #07528","NJ_22_1510",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"715",NA,"WALGREENS #07477","NJ_22_1511",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"716",NA,"WALGREEN #07969","NJ_22_1512",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"717",NA,"WALGREENS #07915","NJ_22_1514",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
"718",NA,"WALGREENS #07921","NJ_22_1515",NA,2024-03-31,42.1674607,-87.8844309,"PO BOX 901, DEERFIELD, IL, 60015",2023-04-01,"NJ","ACTIVE"
